Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Kingdom of Cambodia,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Table 2: Schools, Classes, Students and Staff by Province","Table 6: All Lycees, Classes, Students and Staff by Province",Unnamed: 15,"Table 5: Colleges, Classes, Students and Staff by Province","Table 7: Lycees with grade 10-12 only, Classes, Students and Staff by Province","Table 3: Pre- Schools, Classes, Students and Staff by Province","Table 4: Primary Schools, Classes, Students and Staff by Province","Table 8: Secondary Schools, Classes, Students and Staff by Province",Table 12: Number of Classes by Grade and Education level,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Table 10: Number of Cluster schools and Schools in Pagoda,Table 9: Characteristics of Schools and School Principals,Table 11: Number of Schools by Highest Grade Taught,Table 16: Enrollment and Repeaters by Grade,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,"Table 13: Enrollment by Level of Education, 2020 - 2021","Table 14: Enrollment by Level of Education, 2021 - 2022",Table 17: New Intake and Enrollment by Level and Age (Both Sexes),Table 18: New Intake and Enrollment by Level and Age (Female),Table 15: Pre-School Enrollment,Table 26: Educational Staff in Province and District Offices and Schools,Table 20: School Staff with Special Functions,Table 19: School Staff by Education and Pedagogical Training,Table 21: Teaching Staff and Pedagogical Trainning,Table 23: Condition of Classrooms and Existence of Separate School Office and Library,Table 25: Community Participation and Financing,Table 22: Condition of School Buildings,Table 24: School Space and Sports Facilities,"Table12: Indicators on Access, Gross and Net Enrolment Ratios by Province for Male",Table 10: Indicators on Access and Equity by Province,Table 9: Indicators on Enrollment by Province,Table 11: Gross and Net Enrollment Ratios by Province,Table 3:  Indicators on Primary Schools by Province,Table 1: Indicators on Schools,Table 2:  Indicators on Schools by Province,Table 4:  Indicators on Secondary Schools by Province,Table 7: Indicators on Primary Students and Staff by Province,Table 27: School-Going Age Population and Respective Sex-Ratios,Table 8: Indicators on Secondary Students and Staff by Province,Table 5:  Indicators on Students and Staff,Table 6: Indicators on Students and Staff by Province,Table 16: Student Flow Rates and Graduates by level for Both Sex 2020 - 2021,Table 20: Student Flow Rates and graduates by Level for Female 2020 - 2021,Table 24: Student Flow Rates and Graduates by level for Male 2020 - 2021,Table 13: Student Flow Rates for Both Sex  2020 - 2021,Table 17: Student Flow Rates for Female 2020 - 2021,Table 21: Student Flow Rates (Grade 1-4) for Male 2020 - 2021,Table 25:  Servival Rate And Completion Rate,Table 26 : Gender Parity Index in Education Indicators 2021 - 2022,"APPENDIX: EDUCATION STATISTICS, 1979/1980 to 2021/2022"
,972,0,8406,-    School in Pagoda,0,283816,136751,21708,7651,6333,3608,2029,607,8362,4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,Disadvantaged school (All Level),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of,Disadv.,Number of,,Classes,Enrollment,,Repeaters,,Teaching Staff,,Non-Teaching Staff,,Total Staff,,Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Schools,Schools,Classes,,in Pagoda,Total,Girl,Total,Girl,Total,Female,Total,Female,Total,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,822,0,4882,,23,164159,82496,5391,1961,4766,2503,938,243,5704,2746,Banteay Meanchey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1170,0,7827,,63,257116,128312,13223,5076,7099,4290,1758,670,8857,4960,Battambang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,820,0,6116,,146,223361,118213,14549,5407,5840,3411,1779,722,7619,4133,Kampong Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,472,0,3307,,23,118383,61090,6480,2210,3586,1776,740,213,4326,1989,Kampong Chhnang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,631,0,4182,,37,165484,81809,6624,2620,4308,1970,871,177,5179,2147,Kampong Speu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,800,0,4920,,69,158695,84240,8224,3068,4463,2526,828,218,5291,2744,Kampong Thom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,612,0,4710,,79,125456,61766,4613,1626,4740,2374,998,226,5738,2600,Kampot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,761,0,6810,,175,263786,130356,19661,7286,7299,4114,1516,402,8815,4516,Kandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50,0,300,,9,9014,4477,350,111,476,258,97,19,573,277,Kep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,223,0,1204,,2,28113,13868,995,376,1199,578,186,53,1385,631,Koh Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,446,0,2993,,71,89547,47017,6580,2591,2696,1706,404,144,3100,1850,Kratie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,132,0,862,,2,22045,11465,1161,439,937,484,68,12,1005,496,Mondul Kiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,366,0,2090,,1,57618,28479,3547,1318,1641,767,349,87,1990,854,Otdar Meanchey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82,0,540,,0,16283,8278,947,375,669,355,95,30,764,385,Pailin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,380,0,5707,,115,245356,119102,9470,3699,9242,5332,1170,453,10412,5785,Phnom Penh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,159,0,1252,,0,44262,21758,2592,998,1658,856,272,81,1930,937,Preah Sihanouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,411,0,2228,,5,58449,29838,4311,1737,2178,1139,350,109,2528,1248,Preah Vihear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1071,0,6884,,163,241931,118122,12332,4439,5860,2826,1926,504,7786,3330,Prey Veng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,551,0,3355,,50,111387,58990,6787,2646,3140,1585,735,205,3875,1790,Pursat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,328,0,1967,,14,56346,28110,2294,934,1430,699,142,43,1572,742,Ratanak Kiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1109,0,7625,,91,278744,143448,17570,6287,5943,3759,1758,734,7701,4493,Siemreap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,0,1782,,2,38032,19508,3576,1532,1411,787,194,57,1605,844,Stung Treng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,511,0,3568,,48,121308,59173,4560,1574,3747,1499,971,221,4718,1720,Svay Rieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,802,0,5907,,154,200404,98718,9808,3522,6486,2754,1771,393,8257,3147,Takeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,723,0,4891,,51,170498,85439,10073,3828,3904,2197,915,271,4819,2468,Tbaung Khmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13681,0,95909,,1393,3277076,1652532,175718,65660,94718,50545,20831,6287,115549,56832,Whole Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1464,0,16171,,230,631100,313657,30248,11701,22625,13158,3777,1515,26402,14673,-  Urban Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12217,0,79738,,1163,2645976,1338875,145470,53959,72093,37387,17054,4772,89147,42159,-  Rural Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of,Disadv.,Number of,,Number of,Classes,Enrollment,,Repeaters,,Teaching Staff,,Non-Teaching Staff,,Total  Staff,,Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,School,Schools,Classes,,Classrooms,in Pagoda,Total,Girl,Total,Girl,Total,Female,Total,Female,Total,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,0,692,,687,0,31897,17592,252,104,1330,535,197,55,1527,,Banteay Meanchey,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29,0,877,,817,0,41587,22710,565,282,1456,668,232,76,1688,,Battambang,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,43,0,1095,,1026,10,48289,26749,705,359,2078,952,463,202,2541,,Kampong Cham,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,0,492,,480,0,22200,12346,187,91,1060,411,186,51,1246,,Kampong Chhnang,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,0,576,,523,2,29701,15670,291,97,1084,399,185,29,1269,,Kampong Speu,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,0,695,,660,0,30546,16866,217,65,1100,502,201,47,1301,,Kampong Thom,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,0,1603,,594,0,25504,13387,387,164,1258,499,231,63,1489,,Kampot,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40,0,1211,,1071,22,54191,29152,569,206,2759,1221,383,91,3142,,Kandal,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,48,,48,0,1743,920,29,9,141,64,16,7,157,,Kep,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,0,183,,153,0,6598,3394,75,27,313,116,42,13,355,,Koh Kong,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,0,256,,251,0,11281,6160,101,34,523,255,70,19,593,,Kratie,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,98,,90,0,4315,2269,75,26,185,74,22,3,207,,Mondul Kiri,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,0,215,,208,0,9331,4939,237,90,311,109,46,14,357,,Otdar Meanchey,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,74,,74,0,3307,1838,98,37,165,70,20,5,185,,Pailin,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41,0,1817,,1303,12,86732,43543,1367,573,4916,2199,482,158,5398,,Phnom Penh,2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,0,223,,221,0,9600,4949,131,44,460,159,52,9,512,,Preah Sihanouk,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,0,227,,227,0,8704,4744,45,18,394,169,39,12,433,,Preah Vihear,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,0,1066,,979,37,47497,25335,315,141,1730,625,329,77,2059,,Prey Veng,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,0,379,,368,0,17099,9352,123,53,769,283,126,25,895,,Pursat,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,0,198,,184,0,9304,4722,79,30,342,137,27,12,369,,Ratanak Kiri,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44,0,1156,,1046,0,60122,33550,1139,436,1727,766,303,107,2030,,Siemreap,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,0,114,,111,0,4632,2472,24,9,238,89,33,15,271,,Stung Treng,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,0,684,,667,30,26114,13403,168,53,1300,416,227,69,1527,,Svay Rieng,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,0,1479,,1429,2,57052,29629,730,342,2502,791,529,122,3031,,Takeo,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28,0,768,,700,0,33455,18300,527,222,1104,444,187,47,1291,,Tbaung Khmum,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,559,0,16226,,13917,115,680801,363991,8436,3512,29245,11953,4628,1328,33873,,Whole Kingdom,13281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,0,4391,,3723,12,201854,104509,3124,1251,10119,4470,1277,448,11396,,-  Urban Area,4918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,443,0,11835,,10194,103,478947,259482,5312,2261,19126,7483,3351,880,22477,,-  Rural Area,8363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of,Disadv.,Number of,,Number of,Classes,Enrollment,,Repeaters,,Teaching Staff,,Non-Teaching Staff,,Total  Staff,,,,Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Schools,Schools,Classes,,Classrooms,in Pagoda,Total,Girl,Total,Girl,Total,Female,Total,Female,Total,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54,0,338,,323,-1,15577,8256,109,38,530,231,135,43,665,,,274,Banteay Meanchey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,98,0,695,,663,4,33417,17840,306,108,1314,636,282,96,1596,,,732,Battambang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,81,0,482,,433,9,20896,11303,138,38,882,464,213,59,1095,,,523,Kampong Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62,0,335,,311,3,15873,8594,131,53,575,275,105,28,680,,,303,Kampong Chhnang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,72,0,428,,380,9,20012,10335,73,18,865,318,123,18,988,,,336,Kampong Speu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67,0,432,,399,8,16924,9140,147,50,664,328,142,24,806,,,352,Kampong Thom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,76,0,450,,422,12,17394,9129,206,54,984,431,236,54,1220,,,485,Kampot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100,0,759,,728,38,32073,16626,282,103,1608,830,296,65,1904,,,895,Kandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0,30,,30,0,973,519,16,3,98,40,19,2,117,,,42,Kep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,0,76,,72,0,2240,1161,33,8,152,51,26,7,178,,,58,Koh Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42,0,221,,214,3,9755,5333,102,25,475,253,65,20,540,,,273,Kratie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,0,37,,34,0,1323,733,25,4,79,34,1,0,80,,,34,Mondul Kiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,0,150,,140,0,6759,3644,68,24,235,87,30,1,265,,,88,Otdar Meanchey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,0,58,,53,0,2115,1116,17,6,169,78,25,3,194,,,81,Pailin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27,0,302,,234,0,13326,6551,409,172,827,434,116,32,943,,,466,Phnom Penh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,0,120,,116,0,4439,2296,42,15,281,122,48,12,329,,,134,Preah Sihanouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48,0,219,,219,0,7671,4260,33,15,415,168,36,13,451,,,181,Preah Vihear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93,0,631,,610,17,29040,15139,118,44,885,346,283,57,1168,,,403,Prey Veng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44,0,332,,301,0,14261,7632,51,22,689,282,124,28,813,,,310,Pursat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,0,101,,89,0,4766,2500,21,5,146,65,21,6,167,,,71,Ratanak Kiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,80,0,545,,482,22,25111,13937,437,145,732,402,175,60,907,,,462,Siemreap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,0,121,,114,0,4131,2243,29,8,285,119,34,7,319,,,126,Stung Treng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,0,312,,300,5,12878,6488,20,4,587,165,143,14,730,,,179,Svay Rieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,66,0,449,,436,15,17026,8747,187,70,782,292,233,45,1015,,,337,Takeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,52,0,315,,293,0,13942,7598,82,21,445,214,87,18,532,,,232,Tbaung Khmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1253,0,7938,,7396,144,341922,181120,3082,1053,14704,6665,2998,712,17702,,,7377,Whole Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,0,1090,,968,45,44587,22844,821,342,2635,1382,483,166,3118,,,1548,-  Urban Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1125,0,6848,,6428,99,297335,158276,2261,711,12069,5283,2515,546,14584,,,5829,-  Rural Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of School,Disadv.,Number of,,Number of,Classes,Enrollment,,Repeaters,,Teaching Staff,,Non-Teaching Staff,,Total  Staff,,,,,Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,G.10-12,Schools,Classes,,Classrooms,in Pagoda,Total,Girl,Total,Girl,Total,Female,Total,Female,Total,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,83,,67,0,3856,2118,56,19,107,37,16,3,123,,,40,,Battambang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,48,,41,0,2746,1475,4,1,97,33,14,4,111,,,37,,Kampong Speu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,15,,15,0,522,355,0,0,21,9,11,4,32,,,13,,Kampong Thom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,26,,26,0,1026,542,8,3,55,16,8,2,63,,,18,,Kampot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,73,,73,0,2997,1626,0,0,168,50,17,2,185,,,52,,Kandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
